belongs_to_collection,budget,genres,id,original_language,overview,popularity,production_companies,production_countries,release_date,revenue,runtime,spoken_languages,status,tagline,title,vote_average,vote_count,collection_id,collection_name,collection_poster_path,production_companies_names,production_countries_names,release_year,return
"{'id': 181502, 'name': 'Screwballs Collection', 'poster_path': '/f0CE1YbA5AC79JNxo9CVfeSVcMW.jpg', 'backdrop_path': '/mDVBnGb8K0RPxrWkQS7IyUUUyDy.jpg'}",0.0,"[{'id': 35, 'name': 'Comedy'}]",104413,en,"Three boys drop out of military school. They get jobs working at a hotel, but it's about to go under. They decide to help the owner raise enough money to stay in business. They prove that sex sells by holding ""Miss Purity Pageant"" starring some of the females staying at the hotel.",0.051582,"[{'name': 'Avatar Productions', 'id': 10194}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",1988-12-01,0.0,101.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Please do not disturb the guests... They already are!,Screwball Hotel,0.0,0.0,181502.0,Screwballs Collection,/f0CE1YbA5AC79JNxo9CVfeSVcMW.jpg,Avatar Productions,"United Kingdom, United States of America",1988,0.0
"{'id': 168880, 'name': 'Beethoven Collection', 'poster_path': '/pdaH4A7ecsThnSX5sOpwrcntziF.jpg', 'backdrop_path': '/ogXWk8vtx6Pn6kEiak8VQmFCqit.jpg'}",0.0,"[{'id': 35, 'name': 'Comedy'}]",24476,en,"Everyone's favorite St. Bernard returns in this family film about man's best friend. Richard Newton, his wife Beth and kids Brennan and Sara shove off in their camper for a road trip. Along the way, they gain a new passenger: slobbery Beethoven. The Newtons plan to return Beethoven to his owner -- but not before he turns hero when a pair of thieves enter the picture.",4.637328,"[{'name': 'Universal Pictures', 'id': 33}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2000-07-25,0.0,99.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Buckle Up... Beethoven Is Taking A Road Trip!,Beethoven's 3rd,4.4,63.0,168880.0,Beethoven Collection,/pdaH4A7ecsThnSX5sOpwrcntziF.jpg,Universal Pictures,United States of America,2000,0.0
"{'id': 445118, 'name': 'Mark Collection', 'poster_path': '/poLkhVU18JeaFRQms5r4zoCmZjj.jpg', 'backdrop_path': '/fyadBYsvp2YeRqIqZolj5vLyTY.jpg'}",0.0,"[{'id': 28, 'name': 'Action'}]",69569,it,A murderous drug dealer breaks his partner out of police custody. An undercover cop is assigned to track down the two killers and bring them in.,8.2e-05,"[{'name': 'P.A.C.', 'id': 1124}, {'name': 'Atlas International Film', 'id': 4938}]","[{'iso_3166_1': 'IT', 'name': 'Italy'}]",1976-10-20,0.0,0.0,"[{'iso_639_1': 'it', 'name': 'Italiano'}]",Released,"Drug dearler, Undercover cops",Mark Strikes Again,0.0,0.0,445118.0,Mark Collection,/poLkhVU18JeaFRQms5r4zoCmZjj.jpg,"P.A.C., Atlas International Film",Italy,1976,0.0
"{'id': 63170, 'name': 'Jönsson Gang', 'poster_path': '/1FiwqSxKYbg3mfbL7QBXe6XFJUT.jpg', 'backdrop_path': '/jL9sAZ1p5EQuMKhFqJpgbdntefw.jpg'}",0.0,"[{'id': 35, 'name': 'Comedy'}]",37727,sv,"Sickan has a new plan. This time, the gang are going to steal a small computer micro chip which contains...",0.055894,"[{'name': 'Nordisk Film', 'id': 235}, {'name': 'Svensk Filmindustri (SF)', 'id': 6181}, {'name': 'Svenska Filminstitutet (SFI)', 'id': 7446}, {'name': 'Nordisk Tonefilm', 'id': 8222}, {'name': 'Papphammar Produktion', 'id': 10626}]","[{'iso_3166_1': 'DK', 'name': 'Denmark'}, {'iso_3166_1': 'SE', 'name': 'Sweden'}]",1984-10-19,0.0,101.0,"[{'iso_639_1': 'sv', 'name': 'svenska'}]",Released,Han verkar väldigt tidsbunden.,Jönssonligan får guldfeber,5.3,14.0,63170.0,Jönsson Gang,/1FiwqSxKYbg3mfbL7QBXe6XFJUT.jpg,"Nordisk Film, Svensk Filmindustri (SF), Svenska Filminstitutet (SFI), Nordisk Tonefilm, Papphammar Produktion","Denmark, Sweden",1984,0.0
"{'id': 72119, 'name': 'Honey, I Shrunk the Kids Collection', 'poster_path': '/xxIwqQARS0RZu5cIENahqZSRw2a.jpg', 'backdrop_path': '/sfT3NqSnjEDY1449qBgQRWOIcaq.jpg'}",7000000.0,"[{'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 28, 'name': 'Action'}]",11425,en,"The joke's on absent-minded scientist Wayne Szalinski when his troublesome invention shrinks him, his brother and their wives so effectively that their children think they've completely disappeared. Of course, this gives the kids free rein to do anything they want, unaware that their parents are watching every move.",5.744183,"[{'name': 'Walt Disney Pictures', 'id': 2}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1997-03-18,0.0,74.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,The world's wackiest scientist has done it again!,"Honey, We Shrunk Ourselves",5.1,142.0,72119.0,"Honey, I Shrunk the Kids Collection",/xxIwqQARS0RZu5cIENahqZSRw2a.jpg,Walt Disney Pictures,United States of America,1997,0.0
"{'id': 102782, 'name': 'House Collection', 'poster_path': '/pZhCkFoFyK8VIEuglkv78XDy0h3.jpg', 'backdrop_path': '/ifZA8CtbMf072z71m1ijQHXGe78.jpg'}",0.0,"[{'id': 53, 'name': 'Thriller'}, {'id': 27, 'name': 'Horror'}]",52868,en,Roger Cobb (William Katt) is killed in a car accident. His family must move into the house that has haunted him for several years. Soon the family begins to experience scary and unexplained phenomena.,0.821998,"[{'name': 'New Line Cinema', 'id': 12}, {'name': 'Sean S. Cunningham Films', 'id': 17611}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1992-01-21,0.0,94.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Home Deadly Home,House IV,3.6,15.0,102782.0,House Collection,/pZhCkFoFyK8VIEuglkv78XDy0h3.jpg,"New Line Cinema, Sean S. Cunningham Films",United States of America,1992,0.0
"{'id': 97461, 'name': 'Lilo & Stitch Collection', 'poster_path': '/bstyyXaLinnYwoyvo5HaDceJN07.jpg', 'backdrop_path': '/oKfkaJLqc1cRURbq8DG2D6TOeAX.jpg'}",0.0,"[{'id': 16, 'name': 'Animation'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]",15567,en,"The continuing adventures of Lilo, a little Hawaiian girl, and Stitch, the galaxy's most wanted extraterrestrial. Stitch, Pleakley, and Dr. Jumba are all part of the household now. But what Lilo and Stitch don't know is that Dr. Jumba brought one of his alien ""experiments"" to Hawaii.",5.872797,"[{'name': 'Walt Disney Television Animation', 'id': 3475}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2003-08-26,0.0,60.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Stitch was Experiment 626...meet the other 625!,Stitch! The Movie,6.2,112.0,97461.0,Lilo & Stitch Collection,/bstyyXaLinnYwoyvo5HaDceJN07.jpg,Walt Disney Television Animation,United States of America,2003,0.0
"{'id': 313576, 'name': 'Hot Tub Time Machine Collection', 'poster_path': '/iEhb00TGPucF0b4joM1ieyY026U.jpg', 'backdrop_path': '/noeTVcgpBiD48fDjFVic1Vz7ope.jpg'}",14000000.0,"[{'id': 35, 'name': 'Comedy'}]",243938,en,"When Lou, who has become the ""father of the Internet,"" is shot by an unknown assailant, Jacob and Nick fire up the time machine again to save their friend.",6.575393,"[{'name': 'Paramount Pictures', 'id': 4}, {'name': 'United Artists', 'id': 60}, {'name': 'Metro-Goldwyn-Mayer (MGM)', 'id': 8411}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2015-02-20,12314651.0,93.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,The Laws of Space and Time are About to be Violated.,Hot Tub Time Machine 2,5.0,360.0,313576.0,Hot Tub Time Machine Collection,/iEhb00TGPucF0b4joM1ieyY026U.jpg,"Paramount Pictures, United Artists, Metro-Goldwyn-Mayer (MGM)",United States of America,2015,0.8796179285714286
"{'id': 123249, 'name': 'Ilsa, She Wolf of the SS Collection', 'poster_path': '/lC9CPYCuoV8e5BnksTlK14fE7Ai.jpg', 'backdrop_path': '/o03hf2Kgfx72sgYRCgGlzFiocR1.jpg'}",0.0,"[{'id': 18, 'name': 'Drama'}, {'id': 27, 'name': 'Horror'}]",28656,de,"Ilsa, now a vicious warden, runs a mental-hospital for young women.",3.881271,"[{'name': 'Elite Film', 'id': 4856}]","[{'iso_3166_1': 'CH', 'name': 'Switzerland'}, {'iso_3166_1': 'DE', 'name': 'Germany'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",1977-01-21,0.0,90.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,"Once commited to her care, You'll be too terrified to die!.. You'll choke with fear!.. Recoil in horror from her unleashed fury!..","Ilsa, the Mad Butcher",5.0,16.0,123249.0,"Ilsa, She Wolf of the SS Collection",/lC9CPYCuoV8e5BnksTlK14fE7Ai.jpg,Elite Film,"Switzerland, Germany, United States of America",1977,0.0
"{'id': 275402, 'name': 'SpongeBob Collection', 'poster_path': '/zv4VJSaq39RNAshQOHtUANdZmAG.jpg', 'backdrop_path': '/uDbMvHRX0LMUxmsMyOOrPeLYHO5.jpg'}",74000000.0,"[{'id': 16, 'name': 'Animation'}, {'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]",228165,en,"Burger Beard is a pirate who is in search of the final page of a magical book that makes any evil plan he writes in it come true, which happens to be the Krabby Patty secret formula. When the entire city of Bikini Bottom is put in danger, SpongeBob, Patrick, Mr. Krabs, Squidward, Sandy, and Plankton need to go on a quest that takes them to the surface. In order to get back the recipe and save their city, the gang must retrieve the book and transform themselves into superheroes.",12.334689,"[{'name': 'Paramount Pictures', 'id': 4}, {'name': 'Nickelodeon Movies', 'id': 2348}, {'name': 'Nickelodeon Animation Studios', 'id': 4859}, {'name': 'United Plankton Pictures', 'id': 8921}, {'name': 'Disruption Entertainment', 'id': 10256}, {'name': 'Paramount Animation', 'id': 24955}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2015-02-05,311594032.0,93.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,He's leaving his world behind.,The SpongeBob Movie: Sponge Out of Water,5.7,733.0,275402.0,SpongeBob Collection,/zv4VJSaq39RNAshQOHtUANdZmAG.jpg,"Paramount Pictures, Nickelodeon Movies, Nickelodeon Animation Studios, United Plankton Pictures, Disruption Entertainment, Paramount Animation",United States of America,2015,4.210730162162162
"{'id': 139394, 'name': 'Tomie Collection', 'poster_path': '/5ognzrjwA6Jqic0nNc2dVsjvuD6.jpg', 'backdrop_path': '/3ujzJeNNNgVGR2BZwsJC72K9o02.jpg'}",0.0,"[{'id': 27, 'name': 'Horror'}]",85349,ja,"Tsukiko is part of the photography club at school, but has always felt less than her sister Tomie. She's cute and very popular among boys. However, one day, Tomie dies in a horrible accident, triggering endless nightmares for Tsukiko. One year later, right when Tomie was supposed to turn 18, someone knocks on the door. Tomie is back. Little by little, Tomie will start to show her darkest side to Tsukiko, making her nightmares come to life.",2.06907,"[{'name': 'Toei Video Company', 'id': 9221}, {'name': 'Travis Entertainment', 'id': 16579}, {'name': 'Travis', 'id': 16580}]","[{'iso_3166_1': 'JP', 'name': 'Japan'}]",2011-05-14,0.0,85.0,"[{'iso_639_1': 'ja', 'name': '日本語'}]",Released,Exist everywhere. Extend everywhere.,Tomie: Unlimited,4.8,9.0,139394.0,Tomie Collection,/5ognzrjwA6Jqic0nNc2dVsjvuD6.jpg,"Toei Video Company, Travis Entertainment, Travis",Japan,2011,0.0
"{'id': 123740, 'name': 'Vampire Karnstein (Hammer series)', 'poster_path': '/dsMANCcvjdU6cbw6GUtYMoODti9.jpg', 'backdrop_path': '/o8h3cj8cS9x3iBtzTC2UxNtneac.jpg'}",0.0,"[{'id': 27, 'name': 'Horror'}]",28801,en,"While dabbling in Satanism, Count Karstein resurrects Mircalla Karnstein who initiates him into vampirism. As a rash of deaths afflicts the village, Gustav the head of Puritan group leads his men to seek out and destroy the pestilence. One of his twin nieces has become inflicted with the witchcraft but Gustav's zeal and venom has trapped the innocent Maria, threatening her with a tortuous execution, whilst Frieda remains free to continue her orgy of evil.",2.619048,"[{'name': 'The Rank Organisation', 'id': 364}, {'name': 'Hammer Film Productions', 'id': 1314}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}]",1971-10-03,0.0,87.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Which is the Virgin? Which is the Vampire?,Twins of Evil,6.8,33.0,123740.0,Vampire Karnstein (Hammer series),/dsMANCcvjdU6cbw6GUtYMoODti9.jpg,"The Rank Organisation, Hammer Film Productions",United Kingdom,1971,0.0
"{'id': 352020, 'name': 'ДухLess (Коллекция)', 'poster_path': '/k6gf56W3MQ1njiUHRJptL2ovv9X.jpg', 'backdrop_path': '/giGpim9NLgS0sL13QUYyTcuhFjF.jpg'}",2800000.0,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",132759,ru,"It's a story of 29-year-old top-manager Max who is really sure he is absolutely successful. All his life is around earning and spending money. But one day he meet a girl who is from another, real, world. And his own world starts to crash down.",1.823774,"[{'name': 'Art Pictures Studio', 'id': 3451}]","[{'iso_3166_1': 'RU', 'name': 'Russia'}]",2012-10-04,13218980.0,100.0,"[{'iso_639_1': 'ru', 'name': 'Pусский'}]",Released,A story about things that is really important in our life.,Soulless,5.5,25.0,352020.0,ДухLess (Коллекция),/k6gf56W3MQ1njiUHRJptL2ovv9X.jpg,Art Pictures Studio,Russia,2012,4.721064285714286
"{'id': 386162, 'name': 'LEGO DC Comics Super Heroes Collection', 'poster_path': '/noBsTnvxo1G4DVd36kaKSbTtM1M.jpg', 'backdrop_path': '/xMSbYXiCstnssIdxAajbGST8lpI.jpg'}",0.0,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 16, 'name': 'Animation'}, {'id': 10751, 'name': 'Family'}]",322456,en,"Superman’s clone, Bizarro, has become an embarrassing problem. Chaos and destruction follow Bizarro everywhere as he always hears the opposite of what is said, says the opposite of what he means and does the opposite of what is right. And when the citizens of Metropolis keep confusing Bizarro with Superman, the Man of Steel decides it’s time to find a new home for him…on another planet! It’s up to the Justice League to come to terms with their backward counterparts and team up with them to stop Darkseid and save the galaxy!",4.020885,"[{'name': 'Warner Bros. Animation', 'id': 2785}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2015-02-10,0.0,48.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,There are two sides to every hero,LEGO DC Comics Super Heroes: Justice League vs. Bizarro League,6.4,27.0,386162.0,LEGO DC Comics Super Heroes Collection,/noBsTnvxo1G4DVd36kaKSbTtM1M.jpg,Warner Bros. Animation,United States of America,2015,0.0
"{'id': 148065, 'name': 'Doraemon Collection', 'poster_path': '/69oxxREwOQBa5QISbH2gvBCyds2.jpg', 'backdrop_path': '/rc6OFcSasL5YxBRPUQVwxmVF6h5.jpg'}",35000000.0,"[{'id': 14, 'name': 'Fantasy'}, {'id': 16, 'name': 'Animation'}, {'id': 10751, 'name': 'Family'}]",265712,ja,"In the suburbs of Tokyo some time ago, there lived a clumsy boy about 10 years old. There appeared in front of him named Sewashi, Nobita's descendant of four generations later from the 22nd century, and Doraemon, a 22nd century cat-type caretaker robot who helps people with its secret gadgets. Sewashi claims that his family is suffering from the debts Nobita made even to his generation, so in order to change this disastrous future, he brought along Doraemon as Nobita's caretaker to bring happiness to his future, although Doraemon is not happy about this. And so Sewashi installed an accomplishment program into Doraemon forcing him to take care of Nobita. Unless he makes Nobita happy, Doraemon can no longer go back to the 22nd century. This is how the life of Doraemon and Nobita begins. Will Doraemon succeed this mission and return to the 22nd century?",6.493765,"[{'name': 'Toho', 'id': 5897}]","[{'iso_3166_1': 'JP', 'name': 'Japan'}]",2014-08-08,83061158.0,90.0,"[{'iso_639_1': 'ja', 'name': '日本語'}, {'iso_639_1': 'th', 'name': 'ภาษาไทย'}]",Released,Is Doraemon ending this summer?,Stand by Me Doraemon,7.0,103.0,148065.0,Doraemon Collection,/69oxxREwOQBa5QISbH2gvBCyds2.jpg,Toho,Japan,2014,2.373175942857143
"{'id': 37261, 'name': 'The Carry On Collection', 'poster_path': '/2P0HNrYgKDvirV8RCdT1rBSJdbJ.jpg', 'backdrop_path': '/38tF1LJN7ULeZAuAfP7beaPMfcl.jpg'}",0.0,"[{'id': 35, 'name': 'Comedy'}, {'id': 37, 'name': 'Western'}]",5065,en,"Stodge City is in the grip of the Rumpo Kid and his gang. Mistaken identity again takes a hand as a ""sanitary engineer"" (plumber) by the name of Marshal P. Knutt is mistaken for a law marshal! Being the conscientious sort, Marshal tries to help the town get rid of Rumpo, and a showdown is inevitable. Marshal has two aids - revenge-seeking Annie Oakley and his sanitary expertise",5.236409,"[{'name': 'Peter Rogers Productions', 'id': 10265}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}]",1966-03-01,0.0,93.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,How the west was lost!,Carry On Cowboy,6.1,30.0,37261.0,The Carry On Collection,/2P0HNrYgKDvirV8RCdT1rBSJdbJ.jpg,Peter Rogers Productions,United Kingdom,1966,0.0
"{'id': 283579, 'name': 'Divergent Collection', 'poster_path': '/nXuCj7NcsC2bPJlwD6t2l9ZTDnt.jpg', 'backdrop_path': '/uExS9jcaFBM1wJhkn1Q1P0MFpv6.jpg'}",110000000.0,"[{'id': 12, 'name': 'Adventure'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}]",262500,en,Beatrice Prior must confront her inner demons and continue her fight against a powerful alliance which threatens to tear her society apart.,27.887186,"[{'name': 'Summit Entertainment', 'id': 491}, {'name': 'Mandeville Films', 'id': 10227}, {'name': 'Red Wagon Entertainment', 'id': 14440}, {'name': 'NeoReel', 'id': 24097}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2015-03-18,295238201.0,119.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,One Choice Can Destroy You,Insurgent,6.2,3921.0,283579.0,Divergent Collection,/nXuCj7NcsC2bPJlwD6t2l9ZTDnt.jpg,"Summit Entertainment, Mandeville Films, Red Wagon Entertainment, NeoReel",United States of America,2015,2.6839836454545454
"{'id': 115840, 'name': 'Would I Lie to You? Collection', 'poster_path': '/zHNB1c9ABRWhMknTuUXvz2XtV9B.jpg', 'backdrop_path': '/wJueJlh2mzbZYkjgR7jNBDfIXG6.jpg'}",4000000.0,"[{'id': 35, 'name': 'Comedy'}]",39385,fr,"The sentimental and comedic adventures of Eddie, a non-Jew trying to pass as Jewish though totally ignorant of Jewish traditions, as he works in a Jewish community",5.099557,"[{'name': 'France 2 Cinéma', 'id': 83}, {'name': 'Orly Films', 'id': 354}, {'name': 'M6 Films', 'id': 1115}, {'name': 'Les Productions Jacques Roitfeld', 'id': 1527}, {'name': 'Canal+', 'id': 5358}, {'name': 'Vertigo', 'id': 23084}]","[{'iso_3166_1': 'FR', 'name': 'France'}]",1997-04-01,29456000.0,100.0,"[{'iso_639_1': 'fr', 'name': 'Français'}]",Released,La verite!,La vérité si je mens !,6.3,98.0,115840.0,Would I Lie to You? Collection,/zHNB1c9ABRWhMknTuUXvz2XtV9B.jpg,"France 2 Cinéma, Orly Films, M6 Films, Les Productions Jacques Roitfeld, Canal+, Vertigo",France,1997,7.364
"{'id': 446782, 'name': 'The Disappearance Of Eleanor Rigby', 'poster_path': '/xg3F3P9becOjNqYHlMuBcWPXU5G.jpg', 'backdrop_path': '/3eyH0cwrBdrSCwKF24oOwy8fO7O.jpg'}",0.0,"[{'id': 18, 'name': 'Drama'}]",275060,en,"Told from the female perspective, the story of a couple trying to reclaim the life and love they once knew and pick up the pieces of a past that may be too far gone.",8.396969,"[{'name': 'Myriad Pictures', 'id': 738}, {'name': 'Unison Films', 'id': 2372}, {'name': 'Division Films', 'id': 14036}, {'name': 'Dreambridge Films', 'id': 14037}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2014-10-10,0.0,100.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Two Films. One Love.,The Disappearance of Eleanor Rigby: Her,6.6,61.0,446782.0,The Disappearance Of Eleanor Rigby,/xg3F3P9becOjNqYHlMuBcWPXU5G.jpg,"Myriad Pictures, Unison Films, Division Films, Dreambridge Films",United States of America,2014,0.0
